idDBLP,title,authors,venue,year,Row_ID,duplicate
conf/sigmod/HouZ95,enhancing database correctness: a statistical approach,"w hou, z zhang",sigmod conference,1995,1552,-1
conf/vldb/GarofalakisIO98,resource scheduling for composite multimedia objects,"m garofalakis, y ioannidis, b …zden",vldb,1998,1553,-1
conf/sigmod/BrinDG95,copy detection mechanisms for digital documents,"s brin, j davis, h garcia-molina",sigmod conference,1995,1554,-1
conf/vldb/JohnsonM98,performance measurements of tertiary storage devices,"t johnson, e miller",vldb,1998,1555,-1
conf/sigmod/AbiteboulCM95,a database interface for file updates,"s abiteboul, s cluet, t milo",sigmod conference,1995,1556,-1
conf/vldb/AbiteboulMRVW98,incremental maintenance for materialized views over semistructured data,"s abiteboul, j mchugh, m rys, v vassalos, j wiener",vldb,1998,1557,-1
conf/sigmod/BersonGM95,fault tolerant design of multimedia servers,"s berson, l golubchik, r muntz",sigmod conference,1995,1558,-1
conf/vldb/GoldmanSVG98,proximity search in databases,"r goldman, n shivakumar, s venkatasubramanian, h garcia-molina",vldb,1998,1559,-1
conf/sigmod/LuMSS95,efficient maintenance of materialized mediated views,"j lu, g moerkotte, j schÿ, v subrahmanian",sigmod conference,1995,1560,-1
conf/sigmod/WoelkBJOTU95,carnot and infosleuth: database technology and the world wide web,"d woelk, w bohrer, n jacobs, k ong, c tomlinson, c unnikrishnan",sigmod conference,1995,1561,-1
conf/vldb/Shaw98,technology and the future of commerce and finance (abstract),d shaw,vldb,1998,1562,-1
conf/vldb/RiedelGF98,active storage for large-scale data mining and multimedia,"e riedel, g gibson, c faloutsos",vldb,1998,1563,-1
conf/sigmod/Ivinskis95,high availability of commercial applications,k ivinskis,sigmod conference,1995,1564,-1
conf/sigmod/Hope95,enterprise transaction processing on windows nt,g hope,sigmod conference,1995,1565,-1
conf/vldb/Mihalisin98,a single pass computing engine for interactive analysis of vldbs,t mihalisin,vldb,1998,1566,-1
conf/vldb/George98,dms: a parallel data mining server,f george,vldb,1998,1567,-1
conf/sigmod/Gettys95,directv and oracle rdb: the challenges of vldb transaction processing,w gettys,sigmod conference,1995,1568,-1
conf/sigmod/Kleissner95,"enterprise objects framework, a second generation object-relational enabler",c kleissner,sigmod conference,1995,1569,-1
conf/vldb/GrovlenHT98,low-cost compensation-based query processing,"¯ gr¿vlen, s hvasshovd, ¯ torbj¿rnsen",vldb,1998,1570,-1
conf/sigmod/BaruFGHJPW95,an overview of db2 parallel edition,"c baru, g fecteau, a goyal, h hsiao, a jhingran, s padmanabhan, w wilson",sigmod conference,1995,1571,-1
conf/vldb/WeberSB98,a quantitative analysis and performance study for similarity-search methods in high-dimensional spaces,"r weber, h schek, s blott",vldb,1998,1572,-1
conf/sigmod/Squire95,data extraction and transformation for the data warehouse,c squire,sigmod conference,1995,1573,-1
conf/vldb/CareyK98,reducing the braking distance of an sql query engine,"m carey, d kossmann",vldb,1998,1574,-1
conf/sigmod/Olson95,cover your assets,m olson,sigmod conference,1995,1575,-1
conf/vldb/LinR98,querying continuous time sequences,"l lin, t risch",vldb,1998,1576,-1
conf/sigmod/MoleskyR95,recovery protocols for shared memory database systems,"l molesky, k ramamritham",sigmod conference,1995,1577,-1
conf/vldb/GingrasL98,nd-sql: a multi-dimensional language for interoperability and olap,"f gingras, l lakshmanan",vldb,1998,1578,-1
conf/sigmod/BrodskyK95,the lyric language: querying constraint objects,"a brodsky, y kornatzky",sigmod conference,1995,1579,-1
conf/vldb/RezendeH98,the heterogeneity problem and middleware technology: experiences with and performance of database gateways,"f rezende, k hergula",vldb,1998,1580,-1
conf/vldb/BraumandlCK98,evaluating functional joins along nested reference sets in object-relational and object-oriented databases,"r braumandl, j clau§en, a kemper",vldb,1998,1581,-1
conf/sigmod/ImielinskiV95,datamine - interactive rule discovery system,"t imielinski, a virmani",sigmod conference,1995,1582,-1
conf/vldb/MiloZ98,using schema matching to simplify heterogeneous data translation,"t milo, s zohar",vldb,1998,1583,-1
conf/sigmod/RadekeBBEKKN95,efendi: federated database system of cadlab,"e radeke, r bšttger, b burkert, y engel, g kachel, s kolmschlag, d nolte",sigmod conference,1995,1584,-1
conf/sigmod/RoussopoulosKV95,nearest neighbor queries,"n roussopoulos, s kelley, f vincent",sigmod conference,1995,1585,-1
conf/vldb/GarciaLL98,on optimal node splitting for r-trees,"y garc’a, m lopez, s leutenegger",vldb,1998,1586,-1
conf/vldb/BliujuteJSS98,r-tree based indexing of now-relative bitemporal data,"r bliujute, c jensen, s saltenis, g slivinskas",vldb,1998,1587,-1
conf/sigmod/PapadiasTSE95,topological relations in the world of minimum bounding rectangles: a study with r-trees,"d papadias, y theodoridis, t sellis, m egenhofer",sigmod conference,1995,1588,-1
conf/sigmod/FegarasM95,towards an effective calculus for object query languages,"l fegaras, d maier",sigmod conference,1995,1589,-1
conf/vldb/JagadishKMPSS98,optimal histograms with quality guarantees,"h jagadish, n koudas, s muthukrishnan, v poosala, k sevcik, t suel",vldb,1998,1590,-1
conf/sigmod/GardarinMP95,ofl: a functional execution model for object query languages,"g gardarin, f machuca, p pucheral",sigmod conference,1995,1591,-1
conf/vldb/EsterKSWX98,incremental clustering for mining in a data warehousing environment,"m ester, h kriegel, j sander, m wimmer, x xu",vldb,1998,1592,-1
conf/vldb/CherniackZ98,inferring function semantics to optimize queries,"m cherniack, s zdonik",vldb,1998,1593,-1
conf/sigmod/RamaswamyK95,oodb indexing by class-division,"s ramaswamy, p kanellakis",sigmod conference,1995,1594,-1
conf/sigmod/ArefBV95,the handwritten trie: indexing electronic ink,"w aref, d barbar‡, p vallabhaneni",sigmod conference,1995,1595,-1
conf/vldb/NipplM98,"topaz: a cost-based, rule-driven, multi-phase parallelizer","c nippl, b mitschang",vldb,1998,1596,-1
conf/vldb/AnkerstBKS98,improving adaptable similarity query processing by using approximations,"m ankerst, b braunmÿller, h kriegel, t seidl",vldb,1998,1597,-1
conf/sigmod/WilschutFA95,parallel evaluation of multi-join queries,"a wilschut, j flokstra, p apers",sigmod conference,1995,1598,-1
conf/vldb/IshikawaSF98,mindreader: querying databases through multiple examples,"y ishikawa, r subramanya, c faloutsos",vldb,1998,1599,-1
conf/sigmod/HernandezS95,the merge/purge problem for large databases,"m hern‡ndez, s stolfo",sigmod conference,1995,1600,-1
conf/sigmod/BettiniWBJ95,semantic assumptions and query evaluation in temporal databases,"c bettini, x wang, e bertino, s jajodia",sigmod conference,1995,1601,-1
conf/vldb/DeRose99,"what do those weird xml types want, anyway?",s derose,vldb,1999,1602,-1
conf/vldb/RamanRH99,online dynamic reordering for interactive data processing,"v raman, b raman, j hellerstein",vldb,1999,1603,-1
conf/sigmod/WhiteD95,implementing crash recovery in quickstore: a performance study,"s white, d dewitt",sigmod conference,1995,1604,-1
conf/vldb/ZirintsisKM99,hyper-programming in java,"e zirintsis, g kirby, r morrison",vldb,1999,1605,-1
conf/sigmod/DuSD95,reducing multidatabase query response time by tree balancing,"w du, m shan, u dayal",sigmod conference,1995,1606,-1
conf/vldb/Dayal99,"industrial panel on data warehousing technologies: experiences, challenges, and directions",u dayal,vldb,1999,1607,-1
conf/sigmod/SistlaW95,temporal conditions and integrity constraints in active database systems,"a sistla, o wolfson",sigmod conference,1995,1608,-1
conf/vldb/HoskingC99,"pm3: an orthogonal persistent systems programming language - design, implementation, performance","a hosking, j chen",vldb,1999,1609,-1
conf/sigmod/ZhugeGHW95,view maintenance in a warehousing environment,"y zhuge, h garcia-molina, j hammer, j widom",sigmod conference,1995,1610,-1
conf/vldb/FuhDCMTLDRM99,implementation of sql3 structured types with inheritance and value substitutability,"y fuh, s de§loch, w chen, n mattos, b tran, b lindsay, l demichel, s rielau, d mannhaupt",vldb,1999,1611,-1
conf/sigmod/BhargavaGI95,hypergraph based reorderings of outer join queries with complex predicates,"g bhargava, p goel, b iyer",sigmod conference,1995,1612,-1
conf/sigmod/FreedmanD95,the spiffi scalable video-on-demand system,"c freedman, d dewitt",sigmod conference,1995,1613,-1
conf/vldb/ChengGKLLQS99,implementation of two semantic query optimization techniques in db2 universal database,"q cheng, j gryz, f koo, t leung, l liu, x qian, k schiefer",vldb,1999,1614,-1
conf/vldb/FlorescuLSY99,optimization of run-time management of data intensive web-sites,"d florescu, a levy, d suciu, k yagoub",vldb,1999,1615,-1
conf/sigmod/GriffinL95,incremental maintenance of views with duplicates,"t griffin, l libkin",sigmod conference,1995,1616,-1
conf/sigmod/ChaudhuriDY95,join queries with external text sources: execution and optimization techniques,"s chaudhuri, u dayal, t yan",sigmod conference,1995,1617,-1
conf/vldb/MengLYWCR98,determining text databases to search in the internet,"w meng, k liu, c yu, x wang, y chang, n rishe",vldb,1998,1618,-1
conf/sigmod/DanS95,an online video placement policy based on bandwith to space ratio (bsr),"a dan, d sitaram",sigmod conference,1995,1619,-1
conf/vldb/Tygar98,atomicity versus anonymity: distributed transactions for electronic commerce,j tygar,vldb,1998,1620,-1
conf/vldb/HelmerWM98,diag-join: an opportunistic join algorithm for 1:n relationships,"s helmer, t westmann, g moerkotte",vldb,1998,1621,-1
conf/sigmod/Team95c,upsizing from file server to clent server architectures,t team,sigmod conference,1995,1622,-1
conf/sigmod/Team95,"object-oriented, rapid application development in a pc database environment",f team,sigmod conference,1995,1623,-1
conf/vldb/GraefeBC98,hash joins and hash teams in microsoft sql server,"g graefe, r bunker, s cooper",vldb,1998,1624,-1
conf/sigmod/BunemanM95,the data that you won't find in databases: tutorial panel on data exchange formats,"p buneman, d maier",sigmod conference,1995,1625,-1
conf/vldb/BaumannDFRW99,spatio-temporal retrieval with rasdaman,"p baumann, a dehmel, p furtado, r ritsch, n widmann",vldb,1999,1626,-1
conf/vldb/AbiteboulAAACHHMMMMSTV99,xml repository and active views demonstration,"s abiteboul, v aguilera, s ailleret, b amann, s cluet, b hills, f hubert, j mamou, a marian, l mignet, t milo, c santos, b tessier, a vercoustre",vldb,1999,1627,-1
conf/sigmod/Moore95,the lotus notes storage system,k moore,sigmod conference,1995,1628,-1
conf/vldb/VriesDBA99,the mirror mmdbms architecture,"a vries, m doorn, h blanken, p apers",vldb,1999,1629,-1
conf/vldb/BouganimCDDGS99,miro web: integrating multiple data sources through semistructured data types,"l bouganim, t chan-sine-ying, t dang-ngoc, j darroux, g gardarin, f sha",vldb,1999,1631,-1
conf/sigmod/Gray95,parallel database systems 101,j gray,sigmod conference,1995,1632,-1
conf/vldb/GibsonKR98,clustering categorical data: an approach based on dynamical systems,"d gibson, j kleinberg, p raghavan",vldb,1998,1633,-1
conf/sigmod/Epstein95,keynote address,,,1995,1634,-1
conf/sigmod/Golding95,things every update replication customer should know,r golding,sigmod conference,1995,1635,-1
conf/vldb/OoiGT98,fast high-dimensional data search in incomplete databases,"b ooi, c goh, k tan",vldb,1998,1636,-1
conf/vldb/MorimotoFMTY98,algorithms for mining association rules for binary segmentations of huge categorical databases,"y morimoto, t fukuda, h matsuzawa, t tokuyama, k yoda",vldb,1998,1637,-1
conf/sigmod/Shyy95,versant replication: supporting fault-tolerant object databases,"y shyy, h au-yeung, c chou",sigmod conference,1995,1638,-1
conf/sigmod/Edelstein95,research and products: are they relevant to each other? (panel),h edelstein,sigmod conference,1995,1639,-1
conf/vldb/KnorrN98,algorithms for mining distance-based outliers in large datasets,"e knorr, r ng",vldb,1998,1640,-1
conf/sigmod/Bampahl95,real world requirements for decision support - implications for rdbms,s bansal,sigmod conference,1995,1641,-1
conf/vldb/Ganguly98,design and analysis of parametric query optimization algorithms,s ganguly,vldb,1998,1642,-1
conf/vldb/ShivakumarGC98,filtering with approximate predicates,"n shivakumar, h garcia-molina, c chekuri",vldb,1998,1643,-1
conf/sigmod/French95,``one size fits all'' database architectures do not work for dds,c french,sigmod conference,1995,1644,-1
conf/vldb/Greco98,binding propagation in disjunctive databases,s greco,vldb,1998,1645,-1
conf/sigmod/Perna95,leveraging the information asset,j perna,sigmod conference,1995,1646,-1
conf/sigmod/Atkinson95,use of a component architecture in integrating relational and non-relational storage systems,r atkinson,sigmod conference,1995,1647,-1
conf/vldb/FangSGMU98,computing iceberg queries efficiently,"m fang, n shivakumar, h garcia-molina, r motwani, j ullman",vldb,1998,1648,-1
conf/vldb/Amer-YahiaCD98,bulk-loading techniques for object databases and an application to relational data,"s amer-yahia, s cluet, c delobel",vldb,1998,1649,-1
conf/sigmod/Gerber95,informix online xps,r gerber,sigmod conference,1995,1650,-1
conf/sigmod/Levine95,order-of-magnitude advantage of tpc-c though massive parallelism,c levine,sigmod conference,1995,1651,-1
conf/vldb/PapadiasMD98,algorithms for querying by spatial structure,"d papadias, n mamoulis, v delis",vldb,1998,1652,-1
conf/vldb/ZimbraoS98,a raster approximation for processing of spatial joins,"g zimbrao, j souza",vldb,1998,1653,-1
conf/sigmod/Deutsch95,objects and sql: strange relations? panel,d deutsch,sigmod conference,1995,1654,-1
conf/vldb/CarinoJ98,bank of america case study: the information currency advantage,"f cari–o, m jahnke",vldb,1998,1655,-1
conf/sigmod/Faloutsos95,indexing multimedia databases (tutorial),,,1995,1656,-1
conf/vldb/OzsuVU98,an asynchronous avoidance-based cache consistency algorithm for client caching dbmss,"m …zsu, k voruganti, r unrau",vldb,1998,1657,-1
conf/sigmod/MattosM95,an overview of the emerging third-generation sql standard (tutorial),,,1995,1658,-1
conf/sigmod/Sheth95,"workflow automation: applications, technology, and research (tutorial)",,,1995,1659,-1
conf/vldb/MuthOPW98,"design, implementation, and performance of the lham log-structured history data access method","p muth, p o'neil, a pick, g weikum",vldb,1998,1660,-1
conf/sigmod/Norrie95,integration approaches for cim,,,1995,1661,-1
conf/vldb/Garcia-MolinaLY98,expiring data in a warehouse,"h garcia-molina, w labio, j yang",vldb,1998,1662,-1
conf/sigmod/Gibson95,storage technology: raid and beyond,,,1995,1663,-1
conf/vldb/ZhangL98,buffering and read-ahead strategies for external mergesort,"w zhang, p larson",vldb,1998,1664,-1
conf/vldb/ChaudhuriN97,an efficient cost-driven index selection tool for microsoft sql server,"s chaudhuri, v narasayya",vldb,1997,1665,-1
